Latent1,Latent2,Label
0.103928864,-0.082924396,7
0.044494547,-0.02957287,3
0.049397513,0.09021269,9
0.03375565,0.03258077,7
0.055127576,0.033115473,4
0.05000313,0.031992715,4
0.09358656,0.21779089,4
0.08256097,0.057492148,9
-0.015397437,0.021191344,2
-0.026048034,-0.029803295,5
0.116509944,0.076014,4
0.53906304,-0.12352994,7
-0.142277,0.10403487,6
0.24062368,0.1326841,7
0.020566486,0.094957024,9
-0.38371903,0.21139492,0
0.00317692,-0.06471297,5
0.005873833,-0.041621808,8
-0.012827657,-0.057110924,5
-0.11091968,0.092321664,6
-0.18872693,0.021351699,6
-0.059972398,-0.008609939,5
0.06154437,0.069921196,7
0.0103777945,-0.06796159,8
0.18129966,-0.190013,1
-0.2437709,0.068351865,0
0.10868804,-0.20613816,1
-0.17201662,0.15088128,6
0.17215985,0.0822912,4
-0.055301383,0.05102949,6
0.5662871,0.14445817,7
-0.025042407,-0.009070609,3
0.22761592,-0.27041736,1
0.17353536,0.04496367,7
0.23784888,-0.16019012,1
0.01451841,-0.069280386,8
-0.17668825,0.0041101836,2
-0.25121003,0.05790837,0
-0.051565774,0.099240065,2
0.057256907,0.10064751,9
-0.026861243,0.04911598,9
-0.029393025,-0.08994122,5
-0.03158074,-0.025387976,5
0.3018232,-0.21599858,1
-0.053763114,-0.0740878,5
-0.1252701,0.15939741,6
-0.23241812,0.08666317,0
-0.042544805,-0.008064151,3
0.035819534,0.04238775,4
0.036104605,0.056785528,4
-0.16617432,0.08736212,6
-0.025183238,-0.0431394,5
0.09028185,0.1820264,4
-0.08762058,0.13369116,6
-0.04821507,-0.008903492,5
0.06988143,0.096013814,4
-0.18437403,-0.17797609,5
0.21320704,-0.17469646,1
0.041295473,0.06397997,4
0.04031691,0.07941617,4
-0.022239052,-0.084609404,7
-0.09610108,-0.0068514384,2
-0.04718422,-0.006934326,3
-0.10560057,0.026571892,2
0.26923662,-0.14468141,7
0.2579362,-0.25198036,1
0.006004803,-0.032548796,8
0.2352525,-0.24058627,1
-0.0086376,-0.03508928,8
0.26434258,-0.24429514,1
-0.014955305,-0.023883734,8
0.04183054,-0.043980014,5
-0.42671877,0.12065089,0
-0.028260611,-0.034339394,8
0.08285594,0.106097385,9
-0.08881766,0.015438581,2
-0.04356558,-0.013600696,5
-0.3321501,0.047757722,0
0.22606146,-0.15776889,1
0.100029215,-0.18385784,1
0.16735667,-0.10969783,1
-0.33607414,-0.037178885,0
0.019799463,0.041017342,9
-0.25625992,0.059484214,0
-0.015301824,0.041645993,3
0.17376444,-0.1732083,1
-0.12398515,-0.046534296,6
0.058422353,0.07206234,4
-0.1179493,-0.012254532,2
-0.09053167,-0.015344467,3
-0.22229657,0.22062431,6
0.13573581,-0.3014138,1
0.2948405,-0.2324691,1
0.23096102,-0.32141292,1
0.0032351017,0.010730658,3
0.07055574,0.0528881,9
-0.020162426,-0.004907634,5
-0.14829674,0.030654717,2
0.0085469335,0.10733478,9
0.12177325,0.16382648,4
0.004895162,-0.06716937,5
0.035740823,0.18604529,9
0.07731092,-0.04947823,3
0.04585824,0.07327762,9
-0.218831,0.024291588,0
-0.03408871,-0.029842753,3
-0.066990405,-0.10164477,6
0.104128644,-0.020362243,5
-0.0872731,-0.05635916,5
0.34020573,0.15733652,7
-0.124568515,0.03576118,2
-0.1761088,0.053152803,2
0.28983963,0.020181525,7
0.20301631,-0.35743994,1
-0.11766299,-0.00025312975,2
0.012090001,-0.029024187,8
0.04656457,0.035358787,4
0.17515293,-0.27076885,1
0.34260845,-0.07845172,7
-0.07998099,0.011671169,3
0.007746652,-0.03672788,3
-0.009779207,-0.02180257,8
0.09604297,0.0030392222,8
0.30594116,-0.06989238,7
0.07409784,0.12950218,9
-0.086941816,0.059215635,2
-0.13325515,0.0651976,2
0.085571565,0.10720077,4
0.2626905,-0.21524711,1
-0.021643497,-0.021710437,5
-0.036500566,-0.01141173,9
-0.05613587,-0.089617625,8
0.046470053,0.04796304,7
-0.03187623,0.01918032,2
-0.07859244,0.0666769,3
-0.3423428,0.20860524,0
-0.14375481,0.031130508,4
0.12015819,0.15643384,4
-0.042764388,-0.022486892,2
0.04021606,0.08052337,4
0.22818375,-0.1575247,1
0.05975494,0.10297504,9
-0.03362415,-0.04426283,5
0.5470615,-0.064745426,7
0.30024964,-0.10025382,7
-0.060722046,-0.013882447,2
0.04999764,-0.047262806,8
-0.16251236,0.045586046,2
-0.25411242,0.16352458,6
-0.0016604103,-0.07438178,8
-0.01009731,-0.10554238,5
0.6071378,0.051754173,7
0.36058915,-0.082381904,7
0.03245802,0.012044456,9
0.1879195,-0.17114452,1
-0.06675019,-0.025809418,8
0.18508849,-0.16617735,1
-0.10121312,0.0022485554,8
-0.45256913,0.110523045,0
-0.03602072,-0.006481163,3
-0.24840227,0.077819705,0
0.26396886,-0.21462984,1
0.09089559,0.09445083,9
0.033355873,0.13934249,9
0.07048419,0.12870298,4
0.18307263,-0.21883191,1
0.021024413,-0.042748306,8
-0.14206913,0.029353436,2
0.31700915,-0.266432,1
-0.12070271,0.03351686,2
0.12622374,0.083993375,9
0.07161713,-0.05869453,7
0.004638884,-0.07261416,5
0.020706758,0.15158306,9
-0.08088034,0.046974156,2
-0.05090875,0.050143376,6
-0.030256443,0.27024242,4
0.15685493,-0.21181966,1
-0.0066636913,0.023473497,5
0.027633648,0.061237007,8
-0.10528306,0.0031910166,2
0.0347977,0.10192363,9
-0.092701726,0.076842785,2
-0.2681142,0.07578476,0
0.020258725,0.11971612,4
-0.42257696,0.100014135,0
-0.4539057,0.16710493,0
-0.15646663,0.021819541,2
-0.0005282797,-0.048493486,8
-0.014289014,0.011866234,4
0.020478621,0.06124945,7
0.23307914,-0.18624777,1
-0.079804696,0.08064702,2
0.07293171,0.024289407,4
-0.3771923,0.18089263,0
-0.092704706,0.029017113,2
0.07650389,0.039003167,7
0.10884852,0.082104094,4
-0.029983617,-0.0015781485,3
-0.029876746,0.0010099374,3
-0.25959292,0.08981557,0
-0.2633638,0.039676204,0
-0.04871618,-0.0032410957,3
0.22077891,-0.18876861,1
0.12731022,0.13328895,9
-0.037565745,-0.10563813,6
-0.048663355,-0.12879054,5
-0.14432946,0.023478923,2
-0.07188182,0.0072913356,5
0.21783948,-0.09733592,9
0.09587976,-0.056598928,2
0.039773658,0.093609214,9
0.0042276233,-0.036975544,3
-0.090814225,0.0397133,0
0.14689317,0.038443677,4
-0.09727057,0.054586846,2
-0.3067456,0.043500714,0
0.11572836,0.0039843507,7
0.19959393,-0.19750625,1
0.24416727,-0.23014756,1
-0.048244976,0.0029285327,2
0.21826589,-0.2309786,1
0.0024004206,-0.047382873,5
-0.043037273,-0.021300454,3
-0.011203192,-0.016147565,3
0.030093834,0.1301576,9
0.39438933,0.051157847,7
-0.11770745,0.010642011,8
-0.07761934,0.08657433,6
-0.08380162,0.04288335,5
-0.04468014,0.101866886,6
0.20430064,-0.1983381,1
-0.06796121,-0.0128240995,3
0.0041080266,-0.021685202,8
0.18338725,-0.17050487,1
-0.216779,0.0045666583,0
-0.018427797,-0.054988142,5
0.1762774,-0.22309409,1
0.06013884,-0.006620884,3
0.16727683,-0.11106895,1
-0.014743157,-0.025880959,5
-0.26469728,0.08982484,5
-0.17142531,0.1096216,6
0.042459756,-0.30816507,1
0.00981262,-0.0978163,8
-0.047900245,-0.041581485,5
0.31229153,-0.27849483,1
0.31469107,0.15326947,7
0.064692356,0.07557424,9
-0.021499634,0.28101045,4
-0.11804538,0.14202371,6
0.07261052,-0.0005802512,2
-0.075081594,0.042460028,2
-0.015793823,-0.030113455,5
-0.2577716,0.031395126,0
-0.12266403,0.09381685,6
-0.029128134,-0.0032532811,5
-0.060517438,0.06259428,6
-0.046457715,-0.03521775,3
0.49244034,-0.11999412,7
-0.0877521,0.050731204,2
-0.33476654,0.18073334,0
0.008380532,-0.03585158,8
0.021670386,-0.02808236,8
-0.014640801,-0.068159446,5
0.04713422,0.04786906,4
0.25182408,-0.26539415,1
0.2422092,-0.24142416,1
0.060275666,0.13056484,4
-0.38219228,0.22048916,0
0.10855131,0.062390067,3
-0.01406125,-0.010129135,3
0.42199454,-0.081832215,7
-0.16861916,0.12939309,6
0.25003374,-0.272995,1
-0.08403235,0.04397273,6
-0.074470006,0.057041425,2
0.10182932,-0.31197217,1
0.060774677,0.015523154,9
-0.16443327,0.06510733,2
-0.037947595,-0.043617453,8
-0.09973974,0.105168015,6
0.2265299,-0.22801934,1
0.1042452,0.08503361,9
-0.03394737,-0.027153376,5
-0.14731002,0.049734224,2
-0.031238936,-0.014941763,5
0.054794844,0.15791799,4
0.054717652,0.1620805,4
-0.189464,-0.0059871264,2
0.008552603,-0.037125204,8
-0.08971193,0.010773005,3
0.078323014,0.057074625,8
-0.06437205,-0.018608626,2
0.011823848,0.23723885,4
-0.1190513,0.019040233,5
-0.31186596,0.095755756,0
-0.06404801,0.0036229976,3
0.20759135,-0.17857035,1
0.5824836,0.11767472,7
0.20710722,-0.044774946,7
-0.03393008,-0.02636974,5
0.3889389,0.11271219,7
0.040987313,0.08805814,9
0.43921694,0.10297325,7
0.21816006,-0.23118271,1
0.06793488,0.033406217,9
-0.14475909,0.028671874,2
0.31535062,-0.26962167,1
0.17540798,0.07576512,4
-0.14914966,-0.01367807,2
0.04322295,0.069908306,9
-0.103003405,0.043541588,2
-0.2984897,0.13480508,0
0.011590321,0.12660767,4
0.103842966,0.0023288503,9
0.27171773,-0.21249945,1
0.08602542,0.06755613,4
0.03137975,-0.008828454,8
0.22370279,-0.2663066,1
-0.031398848,-0.011872597,8
0.0014544316,0.07480622,4
-0.030588351,-0.08973198,5
0.05651538,0.060811047,9
0.07760598,-0.053149205,8
0.045897998,-0.07628116,8
-0.027710788,-0.016054261,3
0.4284078,0.015695874,7
-0.047356106,0.03985729,6
-0.33474556,0.11510536,0
-0.26100764,0.047995593,0
-0.019784681,-0.013349656,3
-0.012345463,-0.010076869,0
-0.034475163,-0.05808073,2
-0.38398504,0.037436187,6
-0.12732488,0.06453843,6
0.16673511,0.051181126,4
0.0032865852,-0.075405315,9
-0.062410258,-0.00951856,3
-0.022459485,-0.023301892,3
-0.029535986,-0.03609996,3
-0.08611434,0.03672505,2
-0.08323573,-0.0034572072,3
0.065640934,0.15465064,9
0.16200948,-0.23072632,1
-7.6562166e-05,-0.010042299,2
-0.054030575,-0.039896514,6
0.042275015,-0.067977175,8
-0.28495973,0.109306425,0
0.062340092,0.009637078,5
-0.12542301,0.18173808,6
-0.1641097,0.10936162,6
-0.16999426,0.16447861,6
0.064933315,-0.047025602,3
-0.012381263,-0.03863248,8
-0.01049573,-0.080902874,8
-0.06940321,0.035772596,2
-0.021541528,-0.09301692,7
-0.00973428,-0.017388012,5
0.01316946,-0.05309693,8
0.07652426,0.037253935,9
-0.17125103,0.17583765,6
0.27172592,-0.20212942,1
-0.01961597,-0.047370132,8
-0.040951304,0.27995834,4
0.19808194,-0.18758069,1
-0.15001225,0.002136305,2
-0.0019478127,0.015094159,5
-0.014443979,-0.004972961,9
0.20169157,-0.316301,1
0.038489453,0.08733166,9
0.61833584,0.13893984,7
-0.033783764,-0.13647379,5
0.06330068,0.081993595,4
-0.26310277,0.04865271,0
0.09470232,0.030438438,8
0.061364014,0.108089805,9
0.10062605,0.021043058,9
0.2504995,-0.3254997,1
-0.21588743,0.17208172,0
-0.031222336,-0.04157823,5
-0.13119063,-0.03751752,2
-0.077155046,-0.006761927,3
0.36864617,0.03834871,7
-0.18699908,-0.013197374,8
0.033326123,0.09695424,9
0.08965015,-0.0286108,4
-0.06566932,-0.026524242,0
-0.009272911,0.014649037,6
-0.03677269,-0.01994408,3
0.08162529,0.21622656,9
-0.14390162,-0.09844865,5
-0.1588172,0.029887278,2
0.31450847,-0.27753246,1
-0.017767996,-0.040216547,3
0.17451686,-0.31911838,1
0.013405882,-0.016905494,3
-0.082288764,-0.04388882,6
-0.027379625,-0.043084618,5
0.17098203,0.034949765,7
0.0752157,-0.0764945,4
-0.076457165,0.029854856,2
-0.108097084,0.051580895,2
-0.21295246,0.15541787,6
0.031301774,-0.031994972,3
-0.1672259,0.018406909,2
-0.14487547,0.123149455,6
-0.028059207,-0.040156346,5
0.06514389,0.044683203,4
0.06566665,-0.11344783,8
0.05047317,0.018041916,9
0.106122404,0.15569934,7
-0.028418198,-0.26625612,1
-0.048105985,0.01027016,3
-0.3255575,0.108250946,0
-0.04589027,-0.018911548,3
-0.14447695,0.017314823,8
-0.012957536,0.0327186,3
0.21309629,-0.19628626,1
0.039095193,0.06422071,9
-0.04972118,0.034294575,3
0.04511932,0.06291936,4
0.011965565,0.1582493,4
-0.079746865,0.07725832,6
0.1547451,0.21219862,4
-0.03087227,0.035014894,2
0.20273244,-0.25920105,1
0.005696252,-0.11733784,8
-0.17508274,-0.007997911,2
-0.02204565,-0.031883653,5
0.08675326,0.14293946,4
0.013701413,0.008087615,8
-0.004533723,0.028926967,8
0.06401515,0.1394523,4
-0.29235882,0.027148811,0
-0.31270045,0.13841799,0
-0.06709995,-0.051152933,2
-0.0025345683,-0.015866842,3
-0.1764265,0.030704798,2
0.10937326,0.009638421,7
0.07117331,0.0052701496,7
-0.09274181,0.0052422993,0
-0.07603652,0.0081101395,8
0.29522195,0.052382503,7
0.12690338,0.07826674,4
0.086143814,0.2748585,4
0.32035208,-0.07456717,7
0.072980314,0.040309396,9
-0.15022275,0.24256627,6
0.1046662,0.029984418,9
-0.3871186,0.20225753,0
0.061914876,0.110872045,9
0.008644488,-0.054466207,8
-0.24082172,0.094728544,0
0.07470299,0.022107031,4
-0.020680062,-0.0093910955,6
-0.22635972,0.07611298,0
-0.06507366,0.07233764,6
-0.009849392,0.02370159,3
-0.020308726,-0.038181137,5
0.072847694,0.081660405,4
0.031671308,-0.052657064,8
-0.05430212,0.0043908246,3
-0.06981727,-0.02008707,3
0.05923863,0.05687442,9
-0.025817871,-0.036316033,3
0.03218638,-0.023813408,3
-0.0071287304,-0.05586609,3
0.21318397,0.027849708,7
0.016390897,-0.070449114,8
-0.30423683,0.17269439,0
-0.04338482,-0.0067490377,8
-0.06474275,-0.02498253,2
0.22830707,-0.15831603,1
0.6594238,-0.052264515,7
-0.30543524,0.085945845,0
-0.12665749,0.11159527,6
-0.042603098,-0.010604259,5
0.024722433,0.0639963,4
-0.071922965,-0.012983996,3
-0.05038462,0.005733125,8
-0.30176896,0.07179293,0
0.14055437,-0.0242492,9
-0.07144835,0.06383847,6
-0.019477993,0.00078612566,3
-0.01499287,-0.049536746,8
-0.15505499,0.15552053,0
0.068993315,0.044312637,9
0.03809814,0.14032596,9
-0.11004215,0.11717872,6
0.028160987,-0.08450934,8
-0.20149326,0.28980574,6
0.01287394,-0.034854334,8
0.016573895,-0.05680072,5
0.12147549,-0.00786208,7
-0.045257434,-0.04159559,8
-0.093751155,0.12702532,6
-0.38930827,0.16554596,0
-0.045520164,0.008296579,2
-0.12726742,0.005554173,4
-0.27747193,0.15726331,0
-0.08750256,0.069678545,2
0.031496733,-0.08960667,2
0.12718861,-0.10142754,3
0.013040852,-0.21456827,1
0.03387298,0.055742677,9
0.043157402,0.030343,7
-0.053901,-0.029679898,5
0.0226559,0.0034310184,1
-0.26058358,0.08026187,0
0.06880831,-0.06068341,8
0.10231127,0.11814384,4
-0.09473994,0.08642769,6
0.002331376,-0.04467198,2
-0.16060206,0.14459544,6
0.28222644,0.012723509,7
0.07478073,0.06700135,9
0.02579911,0.09026249,3
-0.22569615,-0.04122999,2
0.037552282,0.10766977,9
-0.008298017,-0.039711636,8
-0.15599918,0.042241223,2
-0.13045034,0.028978491,2
0.055131488,0.2079858,9
-0.12704155,0.024584234,2
0.41882375,0.12341322,7
-0.038703352,0.020004619,3
0.08269099,-0.0012151934,5
0.09926224,0.047331568,9
0.18933246,-0.13931026,1
-0.02599185,-0.040883984,8
-0.46811688,-0.09382646,0
-0.09861743,0.029931225,2
-0.2514342,0.06305304,0
-0.016092092,-0.0055858903,5
-0.08044968,0.06751611,2
0.25376895,-0.18346736,1
-0.031751998,-0.017832082,3
0.59870005,-0.15132247,7
-0.043315537,-0.031907056,6
0.46686935,0.08561897,7
0.2255654,-0.19959705,1
-0.056714788,0.0404393,2
-0.1524764,0.033896446,5
-0.06293164,-0.029691081,8
-0.38369426,0.14797269,0
-0.04290176,-0.009871822,3
0.23061216,0.17616498,7
0.018577896,-0.01943659,2
0.06683025,0.10075195,4
-0.024672277,4.217401e-05,0
0.034473445,0.09926831,9
0.21190876,-0.20075251,1
-0.04987867,-0.066685855,8
-0.2139748,0.26150414,6
0.267721,-0.043618713,7
0.20943156,-0.13382646,7
0.010212876,0.094321236,4
0.024347827,-0.0070023723,3
-0.010334425,-0.103309825,4
-0.017159574,0.24640764,9
0.21588942,-0.26246014,1
0.20942739,0.078605294,9
-0.069873415,0.011159822,5
0.23085758,-0.22191407,1
0.25341251,0.048795957,7
-0.058045886,-0.0011176132,3
0.028841134,0.13162182,9
0.32056013,-0.09317349,7
-0.12730742,0.1474077,6
0.077248655,0.17632817,9
0.28151074,-0.23878379,1
-0.013426267,-0.005768072,3
-0.008566156,0.05214565,7
-0.01235529,-0.078713104,8
-0.008627251,-0.0012634024,3
-0.005786456,-0.01245394,3
-0.039785683,0.024951171,6
0.06477192,0.009977341,7
-0.114631526,-0.011510368,2
0.013671376,0.067517914,8
0.04864407,-0.050056655,5
0.043588486,-0.06401193,8
-0.0159785,-0.106493905,5
0.22754684,-0.28861475,1
0.24641526,-0.18764524,1
0.05364663,0.10795611,4
0.17167512,0.18451191,4
0.024792507,0.0029518008,3
0.17544347,-0.120600656,1
-0.38659716,0.044831824,0
0.22787768,-0.034840386,7
0.058285274,0.018663254,7
-0.37124377,0.014414232,0
0.5254318,-0.006288003,7
0.031719692,0.088536516,9
0.080791324,0.033950906,4
0.054119613,0.1134069,4
0.020565204,-0.067448825,8
-0.022290058,-0.05852766,5
-0.07380342,-0.038642857,5
0.02690823,0.07851204,4
-0.34743848,0.1207331,0
-0.04905679,-0.006486241,8
-0.10793037,0.0047005974,2
0.16528669,-0.16987394,1
-0.15573618,0.18311957,0
0.035177723,-0.054240894,8
0.089826316,0.25288275,4
-0.06883075,0.018260352,5
-0.4023241,0.19611685,0
0.060969424,0.17372857,4
-0.18793234,0.051033013,0
-0.115006424,0.11110605,6
0.23817635,-0.28596497,1
0.1917494,0.0044762306,7
-0.01705353,-0.016404774,3
-0.026870944,-0.022397075,2
-0.16630709,-0.012527306,6
0.26900557,0.18345584,7
-0.14625964,0.046123065,2
-0.20324421,0.21117118,6
0.029165883,0.08948764,9
0.045001857,-0.04028775,3
0.24608505,-0.19266678,1
0.05236288,0.20913522,4
-0.22940916,0.22215338,6
-0.07005753,-0.010547936,2
-0.066675775,-0.027324107,5
0.026866002,0.08829191,4
0.023215324,-0.03136127,2
-0.40135372,0.06778163,0
-0.070383064,0.06913538,6
-0.18064708,0.020438638,2
0.10888253,-0.22744639,1
0.39158037,-0.07839152,7
-0.005456481,-0.019397508,3
0.035917655,0.09914784,4
0.23116735,-0.28258607,1
-0.2803204,0.091359645,0
-0.059907325,-0.027436066,5
0.089614004,0.090563044,4
-0.028729849,-0.009445634,3
0.23966256,-0.28828833,1
0.25672218,-0.17995684,1
0.31051573,-0.057298686,7
0.06910038,0.06748435,4
0.09051527,0.06583196,9
0.0929562,-0.016494606,9
0.10493171,0.023535307,4
0.01875963,-0.0733915,8
-0.022830516,0.20810892,4
-0.43171513,0.16692631,0
-0.14361516,0.034282226,2
0.08301315,0.08186789,4
-0.024607979,-0.03115188,5
0.19814548,-0.33430153,1
0.21200645,-0.2175963,1
-0.09316716,0.0610435,6
0.10956571,0.11145738,4
0.19109517,0.17575799,7
0.27758372,-0.21283504,1
0.04323683,0.089461945,9
0.03320456,0.05158904,4
-0.08880108,0.039958134,2
-0.017505765,0.17251462,4
0.18763822,-0.14234182,1
-0.020093635,-0.00038894638,5
0.02126434,-0.09343587,5
-0.06399192,-0.0031773746,3
-0.009930961,0.0105686765,8
-0.056448974,0.009548489,3
0.26668113,-0.23553447,1
0.013397321,0.15462705,4
-0.029017136,-0.008660246,5
-0.05831007,0.06050098,6
-0.02099789,-0.0067614205,8
0.050466027,0.0651931,9
0.017634064,0.10770202,4
0.15333982,-0.18024935,1
0.026870932,0.13780995,5
-0.06852526,-0.023945782,3
0.006734628,-0.024271846,8
-0.30617133,0.02747681,0
0.029602721,0.00086015835,3
-0.15780723,0.032525044,2
0.069634005,-0.08004986,5
0.19045955,-0.13756591,1
-0.113276504,0.04611652,2
-0.0475351,-0.0022165254,8
-0.05579316,0.00608588,3
0.124240644,0.15068999,4
0.019745443,0.178712,4
-0.26520747,0.25250924,0
0.02563216,-0.08052494,8
-0.0007709488,-0.013551842,8
-0.040152125,-0.01095454,3
-0.046219684,-0.0016422197,3
0.25956464,-0.23726778,1
-0.10174217,0.05165697,7
-0.026150547,-0.025938954,3
-0.04326985,-0.027502146,5
0.1797458,0.08412507,9
-0.08686661,0.08567686,6
-0.035185225,-0.00039446354,3
-0.06700565,0.004166048,2
-0.20778137,0.17402376,6
0.17062841,-0.16052516,1
-0.08369625,0.0078077447,3
-0.17300129,0.107841715,6
-0.3059235,0.12848014,0
0.3655712,0.11211686,7
-0.1900906,-0.01551028,2
0.21304113,-0.28094155,1
0.5105569,0.06350703,7
0.23322338,-0.24450164,1
0.17882198,0.048138104,4
-0.08188289,-0.007533215,2
-0.12845024,-0.1721165,4
-0.13401884,0.0032233447,2
0.19751555,-0.21501471,1
0.049444534,0.019725788,7
0.086293645,0.066949666,9
-0.044912852,0.043118965,6
0.25883162,-0.33462965,1
0.1877341,-0.2798987,1
-0.048575357,0.009583499,2
0.03694406,0.1549265,4
-0.09173223,-0.05003671,8
0.11352401,-0.18817376,1
0.22024143,0.20946433,7
0.2818558,-0.050702613,7
0.039581887,0.20682195,4
0.010239042,0.0019189976,8
-0.39038306,0.05564661,0
0.20996726,0.07228978,7
0.0016654655,-0.011158343,3
0.14158455,-0.29074198,1
-0.06447201,-0.0012420788,3
0.19122505,-0.20685183,1
-0.2749862,0.013978932,0
0.5141188,0.0085470155,7
0.07706776,-0.049110364,7
-0.28967363,0.09375204,0
0.003179405,-0.012815371,3
-0.020277016,-0.06674488,5
-0.005406365,-0.07538159,5
-0.16323248,-0.023051087,2
0.2881871,-0.025039215,7
-0.17014489,0.14144547,6
-0.122783534,0.126559,6
0.039006144,0.091041386,9
-0.17638674,-0.023034006,2
-0.037877478,-0.039287847,8
-0.020369686,-0.001527369,3
-0.018563695,-0.015817534,5
-0.053191103,0.020872723,2
-0.1365703,0.033721026,2
0.006809838,-0.058212887,5
-0.010447174,-0.007423386,6
-0.3625771,0.035953127,0
0.029739203,-0.041562345,8
-0.13088259,0.015003372,2
0.12844366,-0.0011180602,9
-0.17894557,0.011757879,2
-0.065909006,-0.014996715,8
-0.14085755,0.07733168,8
-0.036732294,-0.009237658,8
-0.01871194,-0.041508656,8
0.25591728,0.018948954,7
0.025375266,0.08447775,4
0.11481956,0.041986536,9
-0.033332832,-0.0015761591,3
-0.23530447,0.08836964,0
-0.078599,0.06749718,6
-0.17842695,0.15382399,6
-0.043995246,-0.03538179,3
-0.1434417,0.027765896,2
0.26562074,-0.25993538,1
-0.034169078,-0.014869664,3
-0.09895063,0.028079873,2
-0.11321757,0.033110406,2
0.06317507,0.13771145,9
-0.06231372,0.004727248,3
-0.19844532,0.05542661,0
-0.33350682,-0.0028078072,0
-0.030563012,-0.033316325,5
0.043831978,-0.008481737,7
-0.027856678,-0.023632143,8
0.1994113,-0.18411113,1
0.035848185,0.24069035,4
0.036133893,0.03276436,4
-0.109588794,0.12063222,6
-0.31760687,0.1602272,0
-0.114049904,0.03849074,2
0.09917777,0.15451126,9
0.19559437,-0.32007307,1
0.11508849,0.08393353,4
0.35469234,0.31003878,7
0.1249141,0.13549368,4
0.28973958,-0.022051081,7
-0.07411479,-0.029068474,3
0.009771936,0.17396212,9
0.021710668,-0.09007518,8
0.013805434,-0.007988866,8
-0.03944952,0.21621437,4
0.55708665,-0.03163526,7
0.2901089,-0.2504109,1
-0.09397992,0.0634299,2
0.2797299,-0.3062778,1
-0.15579554,0.044625904,2
-0.07503741,-0.016213655,2
-0.04982847,-0.028651845,3
0.074177906,-0.022434607,2
-0.034292243,-0.019332703,3
-0.15557215,0.024371577,2
-0.056050383,-0.0058636926,3
0.060195994,0.13802004,9
