Latent1,Latent2,Label
-0.8043338,1.0351547,5
0.06637041,-0.24163455,1
-1.4899384,-1.5135934,4
0.36003277,-0.72942305,4
-0.61469644,-1.2754071,7
2.1538448,-0.6244168,2
-1.4950927,0.4072992,3
-1.7280138,0.21727468,2
-1.2300067,-0.2189025,7
1.3073983,-2.67027,1
0.6256844,-0.59840786,8
-1.1482829,-0.01089858,1
-1.1523366,0.0182035,8
0.99271804,-0.111681305,1
-0.5528307,0.6415959,8
2.038139,-0.1378345,5
1.3029424,2.1913693,0
0.021512624,1.7835948,8
1.2664307,0.9002919,9
0.20610791,0.121936046,2
-0.0032783798,1.6311238,5
1.9795166,-0.52181655,0
-1.2398008,-0.045621343,1
0.01291807,0.06346538,1
-0.7311739,-0.15356417,1
-0.114716716,-0.06577049,0
1.413904,-0.73437315,9
0.20721488,0.89374757,0
0.9210114,0.23840679,3
-0.26746175,-0.67009324,1
0.30201802,-0.30970725,6
1.7161661,-0.93439484,4
0.39863566,0.03874623,2
-1.0283502,-1.054102,3
-2.2218442,0.049857445,6
-0.9438505,1.7322081,1
-0.87100667,-0.8925364,1
-0.5480243,1.9658619,1
1.1702293,0.78412133,3
0.3316012,0.67901134,9
-0.39146253,-0.9215186,5
-0.84767634,-0.18873586,2
-0.85887206,0.6488757,9
0.95511603,0.69189894,4
-0.2729929,-0.21657257,5
0.9955676,0.096180536,9
0.6903098,1.4758289,3
-1.4168038,1.3880655,9
-0.027931206,-0.55367523,0
0.28814262,-0.310054,3
-0.4999228,0.7223465,6
-1.9416281,-0.585975,5
-0.08933071,1.6422806,5
-0.35785392,1.7781578,7
0.38849142,1.1976613,2
-0.7971457,2.3670142,2
-0.8957792,-1.9551225,7
0.6805866,-1.784977,1
-0.98571,-0.5322553,2
-1.8048455,-0.64798266,8
0.7104734,-0.35203534,4
-0.8883585,-1.7743353,1
-1.1212435,0.21222258,7
-0.19245331,-0.7159032,3
-0.3335498,0.7143261,3
0.7221486,-1.256289,8
-0.07282201,0.8233019,8
0.45860475,-1.5735046,7
-1.4308512,1.4617827,9
0.9454052,-0.21032752,2
-0.21436931,-1.230993,2
0.30289757,0.05276364,4
0.23320699,0.5081813,1
-0.38014385,1.2208968,5
0.96138823,1.0925678,9
-1.6525756,-0.2553266,8
-0.32604024,-0.22111456,7
0.015167149,0.51259106,2
-0.19053029,-1.7929713,3
0.6486565,-0.1814432,0
0.8035356,0.62897766,4
3.0540218,0.51302457,4
-0.32816365,2.4021676,2
0.9524566,-0.9731327,4
-1.6477611,-0.02355061,1
0.41573134,0.14046408,9
-0.29844254,1.6273783,5
-0.5440666,-1.3785982,7
-0.4120828,-0.7894756,7
-0.14717108,-2.5998006,2
0.07110332,0.4322306,8
1.0252193,-0.01318314,2
-0.49672046,-0.44483334,6
-1.7436856,-0.030944224,8
0.38047308,1.5980335,5
1.6582493,-0.5594349,7
1.6379879,0.88240296,7
-0.65795225,-0.11979176,9
0.9432858,-0.5326661,1
-0.39670858,-0.96480954,8
-0.052146792,-0.23199964,1
1.1186031,1.3072896,8
-0.3409522,0.2914995,0
0.5287044,-1.096813,3
0.441635,-0.1279689,0
1.061115,0.73780215,1
0.9046195,-0.41323882,9
0.2543905,0.8590154,9
0.036524612,0.5932447,4
-0.7780583,-0.9252919,1
-1.0493095,0.7324117,8
3.2473392,-0.28017995,2
-0.771749,-0.17876321,1
-1.0141393,0.337474,2
0.3229384,-1.0317272,9
0.25409654,0.85244757,7
1.426622,0.24557343,5
-0.93406117,-0.6171361,9
-0.39657936,0.42688015,2
-0.9384701,0.72379977,6
-0.84334284,-0.2533279,4
0.3993,-0.468293,1
0.0488176,-1.4897773,5
-0.38000882,0.013780922,8
0.5426249,0.22092518,2
-0.20307451,-0.37742037,9
0.47482312,1.5880435,2
0.28804493,-0.5411655,0
-0.6578518,-1.3190676,4
-1.8172851,1.1195986,0
2.0584521,-1.1895009,0
-0.38280824,1.6746976,2
-0.060681246,0.037864655,8
-1.105818,-1.3666699,4
0.75284356,1.013231,7
-1.3028471,-0.34923598,1
-1.1727122,-1.5973773,2
-0.10633552,-0.6355857,4
0.8255849,0.71682274,0
-1.7193208,-0.0015948968,2
0.9312649,-1.350193,7
0.6139458,1.1695473,4
-1.5468521,-0.07557667,3
-0.36904797,-1.074823,3
0.84452415,1.5882986,0
0.5555446,-1.2453715,0
0.80364597,0.7020224,3
0.094646595,0.19508295,1
1.2018677,0.91427934,9
-0.41779613,0.14015627,6
0.09658299,0.81163543,5
1.9450625,-1.1757405,2
-2.0150607,-0.46968138,5
-0.5664444,0.74838936,9
-0.35731706,0.6180805,2
-0.081327975,-0.7537696,9
1.6454834,-2.0516317,3
0.82593936,1.1217878,0
0.7454201,0.21393436,4
-0.7324792,-0.8089113,2
-0.38924453,-0.21330154,0
-1.1900617,0.068149075,7
1.7811837,-0.82629126,1
1.980538,-0.19894655,1
-2.1435275,2.2411664,2
-0.053939186,0.4287917,1
0.10385642,0.21689233,5
-0.5553287,-0.5608391,3
-1.1839929,-0.75492233,3
-0.024904938,2.2347617,9
-2.7739925,-0.009287142,7
0.5396474,-0.79233414,8
0.7165227,1.382439,6
-0.7392767,0.20812182,5
1.5216013,-1.0156705,6
-1.4632004,0.48237303,1
-1.7206761,1.1325784,3
1.8703371,1.2556365,8
0.15943848,-0.46612442,1
-0.06348404,1.3243206,0
0.0023423631,0.36646134,5
-0.19290088,-0.93342716,1
-0.93617356,-0.2999213,3
0.46701488,-0.85748875,1
0.07204707,0.3606152,5
-1.3260666,0.34007472,5
0.55493796,-0.30218336,6
0.035261955,-0.4520495,1
0.15087862,-1.0586694,8
1.3056492,0.45646554,5
2.5539758,0.08073235,1
-0.21433166,0.4289709,7
1.2215433,0.4710392,9
0.32906845,0.73554075,4
0.3730651,-0.49562606,6
-1.3690084,-0.7381595,2
1.3607693,-0.58432287,2
-0.39891043,-1.5978876,5
0.1828114,1.2021078,0
-1.3997831,1.4280181,6
1.3515908,1.1093009,5
-0.06716698,-0.5299218,6
0.54765254,-0.83838624,3
-1.0173746,-1.301572,7
-1.0716096,-0.1633997,2
1.1015484,0.8049791,0
-0.5537227,-1.2802514,8
-1.4701555,0.7962482,8
0.3877574,-0.70003235,5
-0.03240475,-0.85217,4
0.8095489,1.228982,1
-0.10802309,1.73796,1
0.6225221,1.1127739,4
0.38894778,1.8289748,0
-1.4452164,-0.46496361,3
0.42759413,0.4823274,3
1.7944787,-0.9566923,7
-0.20293975,-1.4841163,6
-1.0788105,0.9149675,1
-0.794274,-3.089066,6
-1.0821573,-1.9336171,2
0.9950115,0.50819623,1
1.8713526,0.20857772,9
-0.16556184,0.07648932,2
0.45967057,-0.62507033,8
1.2580366,-0.719661,6
1.4624064,-0.77557784,1
-0.2635279,-0.65024775,9
-0.047615677,-2.0035968,5
0.9291822,-1.7976863,2
-0.9478786,-0.56566423,5
-0.46676704,0.19617754,4
-0.40432146,-1.2826015,4
-1.7960584,-1.1659768,2
0.16211158,0.26830894,8
0.8879058,0.4206847,3
-0.14370732,-0.20172627,8
0.77345866,0.24342485,2
-2.825056,-1.6200243,4
-0.24831761,-0.2947617,5
1.2285032,-1.6369466,0
-0.6495484,0.13312177,3
2.0016866,-0.053954355,1
-0.7650083,-0.19097713,7
1.0452929,-1.0353361,7
-0.3374494,-0.15277404,5
-1.2941297,-0.49944708,7
-0.0027205572,-0.10221633,9
-1.2074549,-1.5107403,7
0.77126724,-1.741917,1
-0.46320945,-1.0776587,9
0.13998151,0.08737881,2
-0.5284599,0.35561913,1
-0.18874961,2.5121453,4
0.74968034,1.965366,2
-1.1265595,0.1832495,9
0.49407405,-1.6496505,2
1.7071013,1.5155934,0
0.033621844,-0.8379772,4
-1.0786119,0.5975564,9
-1.0649105,-0.70139486,1
-0.75558984,0.21288963,4
-0.57961875,0.22660118,8
-1.8218666,-0.22870356,1
0.5139042,1.3024373,8
-1.0547273,0.5570969,4
0.90091753,0.9536412,5
0.78680766,-0.87658924,9
0.7723745,-0.77216893,8
0.27119517,-0.7229874,8
-0.56666696,-0.22709604,3
1.5623224,1.7605091,7
-0.30791235,-0.077894405,6
-0.8425701,-0.70111066,0
-1.0267982,0.322192,0
0.7559537,0.47702432,3
0.634315,-0.9738023,0
0.8090378,1.0204618,2
-2.8399513,-1.3750678,6
1.498504,0.26648897,6
0.5957538,2.104335,4
-1.2977524,2.2330883,9
0.17466816,-1.3939888,3
-1.0559245,0.00044201274,3
0.757943,1.8136944,3
-0.2678491,0.822019,2
-1.4745799,0.33894998,3
0.18776517,1.0016584,9
1.0637575,0.7741281,1
-0.15494534,-1.4445659,2
1.0489157,0.8934112,6
0.031095088,-0.63759476,8
0.9813708,0.18091145,0
1.0555754,0.065053456,5
-0.38985416,0.75896245,6
-0.6599021,-1.5000592,6
2.6225688,-0.20120707,6
0.42978576,-0.16124214,3
0.52443224,-1.2563049,8
0.8189175,0.7215627,8
-0.63454556,0.059115887,2
-1.751344,0.35283306,7
-1.4890714,-0.42310473,5
0.6741643,0.2759653,8
1.9350337,-0.004705197,9
0.020420786,-1.6605649,6
0.7688133,0.6817943,1
0.4653126,-0.47790128,8
-0.6505116,-3.400907,4
2.703406,-0.38996705,1
0.06984248,-0.92646194,2
0.21491648,1.8152518,5
0.009018136,-0.89112175,9
0.9922283,-0.51714075,1
-1.0951744,0.058584116,9
1.2210466,1.1011229,7
-0.5229513,-0.6306155,5
-1.7312713,-0.88622993,4
0.47877514,0.038895674,0
1.2846655,-0.74142057,8
-1.335632,1.6668916,9
-0.28146908,0.4558798,9
-0.37350616,-0.5635693,1
-1.0421159,-0.49424812,0
1.8462608,0.13810702,5
-0.5874686,-0.4464534,2
1.2934089,1.4380562,3
1.2690277,0.98548687,7
-0.45552373,0.61397004,8
-0.030757802,0.8062528,9
-0.6121812,0.85931987,4
0.699596,0.9905012,0
0.25123465,0.02145947,6
-0.6976449,0.09994452,3
0.3810835,-1.2626781,9
-0.6556172,1.5466936,5
-0.31044576,1.6860862,2
-0.25631386,-0.25369555,1
-0.12686177,0.20525573,3
-0.49379787,-0.9137665,1
0.2151302,-2.3242524,3
0.7139012,-0.664772,6
-0.5428339,-0.011243883,5
1.0347561,0.059895385,7
0.72897273,0.3633482,4
-1.3994509,-2.0592527,2
-0.63312787,0.9575119,2
1.4895239,-0.4249744,6
-1.3176786,0.49757358,3
0.0077782217,0.43150496,2
0.43010265,1.6611637,6
0.6300112,1.7488182,5
-0.29559055,0.6848452,4
0.32447457,-0.8649645,8
0.17515247,-0.3978743,9
-1.6936293,0.05287379,7
1.0009826,-0.9697103,1
-2.7968779,0.48525697,3
1.8327698,0.30774388,0
-1.0488689,-0.9906859,3
2.7398574,-0.04846789,8
-0.23747142,-3.884077,3
-0.8186308,3.0519493,1
-0.8739273,-0.90031016,9
0.101634316,-0.94323796,3
0.023745595,1.527936,4
0.25173345,-1.6570437,4
0.26876968,-0.64301085,6
-2.4620569,-1.1974514,4
2.608449,0.18598285,2
1.0966672,-1.5284976,1
-0.008679161,-0.6242151,8
-0.15861169,-0.13421999,2
0.47889397,-0.71496075,5
0.56776077,1.376056,4
0.11113864,-0.38998696,8
1.4783847,0.09716047,8
1.6120051,0.23880556,4
-0.28030205,1.2064084,0
1.0800225,0.3325363,0
1.8550364,-0.92470706,2
2.007095,-0.71845573,3
-1.002995,0.08878964,2
0.446693,-1.5589509,7
-0.8144991,-0.6437,7
-0.6108597,-1.205171,0
0.9176248,-0.47398832,8
0.40327212,-1.5979313,7
1.5235436,-0.6640634,4
0.088676006,-1.0299145,4
1.9395515,-1.1355577,7
0.23578107,0.6708028,9
1.4247013,-1.5649955,6
-0.263582,-0.6231096,9
0.68044245,0.4914225,0
-0.9997941,-2.5443125,9
-1.0269636,0.5271357,8
-0.57551545,0.10820615,0
0.37456593,0.7646069,4
1.4053522,0.866651,6
-1.2260966,-0.7108687,0
1.7206426,0.6240929,6
0.7594835,0.6610857,3
0.8113969,-0.015095134,5
-1.7591232,0.99427086,4
0.33471182,0.95264393,8
-0.09597412,0.6299414,3
-0.93136615,1.8573842,3
-0.2711125,1.4126663,9
2.1739807,1.0938004,3
-0.92217404,-0.26823157,3
0.33068937,0.39947692,3
2.3433073,-0.55520165,7
1.1314716,-0.76215994,8
0.4757771,-1.3886948,0
0.51015186,2.2578478,8
-0.10805246,-0.72601515,2
-0.47393492,-1.0406895,1
-1.4741164,0.1996644,7
-1.0735836,-0.72811836,0
0.93729955,-0.3047062,6
0.27714142,1.6695821,5
0.08898091,0.62227213,4
-1.058468,-0.42493507,3
-1.4606888,0.43940306,8
0.8703416,-0.5875591,0
-0.10012117,0.46017364,9
0.92117846,-2.1123283,6
0.63138586,-0.37317064,3
1.3928674,0.04771992,8
0.59214467,0.19886783,0
1.3221238,0.6996455,9
-0.1466563,1.8955314,9
2.292226,0.1301715,6
-1.033709,1.3756832,8
1.1654992,-0.51600695,6
-0.75042164,1.3970402,8
-0.3502835,0.9114359,5
0.66577715,-1.7416449,7
1.6459001,0.6240153,8
-1.4380957,-0.35004202,6
1.7606887,-0.47925848,0
0.3434454,-0.7351915,2
0.29360104,0.16816777,4
-1.4670985,-0.050621442,0
0.60486346,-1.8082778,2
0.41433707,0.5702462,2
0.03070263,-0.859469,3
-0.16501787,1.3709655,1
0.49239656,0.10773725,9
0.69979995,-0.8892967,7
-0.18043087,1.3024387,5
0.34588778,-1.7015166,1
-0.6785322,-0.41358873,0
-0.3444435,-0.7104261,8
0.6554583,0.8383681,4
-0.03716133,0.9008593,6
0.87747455,-1.5412713,2
-1.7040186,0.11816997,6
0.07053758,-1.3561186,7
1.5583161,-0.41345286,9
-0.3447076,0.1452603,3
-0.5179097,0.095433,2
0.53952044,1.6773598,9
0.13154387,-1.8603073,8
1.9605794,-0.5924004,2
-0.7616778,-2.1097808,2
-0.065017134,-0.05093215,9
-1.8819983,1.0419028,2
-1.4409304,1.336485,7
0.13592665,1.4591066,3
-0.40966502,0.9992061,5
1.3520187,-0.17173125,9
1.4908465,-0.32185405,1
0.2963019,-0.68191653,8
0.72198135,0.6769815,0
-0.50644684,1.4326719,2
0.695407,-1.3929398,0
0.5773611,2.0240042,5
-0.40692046,-0.6061769,2
-0.15615292,1.9302751,1
-0.025397599,-0.31924847,3
0.69337267,-0.40223548,7
2.6510096,-1.0416499,6
0.64886004,0.3005711,7
-1.1734772,0.29056194,1
2.631933,0.9665413,2
1.3776933,-1.1875879,5
0.8032467,-1.8518591,8
-0.93017584,1.1195086,0
0.88110393,-0.9052544,3
0.6029943,-0.075358324,7
0.7837716,0.19191529,2
0.88977814,-0.46073458,4
0.34468988,1.4207333,0
1.1798155,0.9998854,9
-0.3934743,0.0071833027,1
1.1474663,-0.7410015,8
1.4209406,-1.3015877,6
0.3163417,-0.3206018,7
0.6775519,1.3495412,7
0.5972861,1.5427426,4
1.1364833,-1.2706308,3
-0.41534856,0.37656718,4
0.2520387,0.3181164,9
-1.1824507,-0.16583295,1
-0.7555698,0.3773595,9
-0.70013463,1.8959386,5
0.34047484,-0.43653893,1
0.55102235,-0.60080653,7
-1.1324115,0.6439916,3
0.5235753,0.4791626,9
0.9151073,-0.02532792,7
0.10547987,-0.16562554,6
0.19563892,0.86214787,9
0.49194783,0.5751098,1
1.5974778,0.6961082,3
-1.9099506,0.6570226,7
1.0074372,0.68197614,8
1.6926329,-1.1401742,3
-0.37121925,1.207652,3
-0.955828,-1.3904436,6
-1.5896544,-0.4070176,7
0.25852817,-0.59969294,2
-0.1285068,0.21014279,8
0.008203436,0.258534,5
0.11963161,0.22535227,8
1.1510751,0.13521183,5
-0.31861836,-0.22437929,1
-0.037375636,0.64015627,1
0.05359078,-1.0386974,4
-1.0351645,1.5897846,4
1.2133304,-0.50926375,3
-0.20626523,-2.412754,1
0.9113376,-1.9175235,0
-0.72160125,0.5020299,7
-1.0097326,-0.47555858,7
-0.74526787,0.5332865,0
-0.48296097,1.5773512,7
-0.4851391,-0.7597015,9
0.7469113,-0.79679877,4
3.5788782,-0.16362707,4
-0.07777005,0.2062711,8
0.36924902,-0.060224824,5
1.3508693,0.12116828,5
0.065144934,0.94664246,4
-0.12643728,-0.8699634,0
1.6264161,-1.717814,8
-1.1787783,-0.9432474,2
-0.13566397,1.6954737,1
-0.059780788,-0.6647239,0
0.8169692,-0.8138344,8
-0.90667677,-1.1380587,4
-0.122625425,-0.77100253,5
1.1908605,-0.6141735,0
-1.7441415,-0.44347805,4
-0.09810037,1.8001039,0
-2.048697,-0.11422517,6
-0.30750132,0.6675773,1
0.17326504,0.7077163,7
0.5286241,1.4156903,3
1.4182186,0.18519789,2
0.41709495,-1.4687318,6
-2.7423892,1.8178238,7
-1.3843261,0.09825964,2
0.36755973,0.5486475,6
0.24158281,-0.7714889,9
3.1476433,-2.1250896,3
0.10580486,0.690967,1
-1.1157693,-0.75131506,4
0.1525041,-0.62359136,6
-1.1895863,0.07567669,2
0.7813222,-1.2644714,5
-0.2525157,0.0064103343,4
1.3650094,-0.81538385,2
-1.4748375,-1.3218218,0
0.4986579,-0.20748033,6
0.2858,-0.49015102,2
-0.3824699,2.215374,1
-1.3236384,-0.009551506,7
-0.4785362,0.33927476,3
-0.096467525,0.9574764,4
0.43948537,0.18687208,1
-2.8554215,0.7863715,0
-1.417759,0.28175053,5
-0.18785861,0.3681485,4
-0.52194166,0.20664638,3
-0.53624105,-0.24887814,1
-1.1380405,0.52965385,1
-1.7694386,0.86319965,7
-0.11902546,-0.9863628,4
0.67031294,0.7679572,9
-0.9485361,-1.9940829,9
-1.1727449,-0.82901657,4
1.2150806,-0.058926627,8
-1.612637,1.9378568,4
-0.051419683,0.8921028,0
-1.4294888,1.0279726,2
1.5082949,-0.5268451,4
-0.5158034,-1.1277806,5
-0.46828255,0.6059249,1
-0.30605924,3.1910753,1
-0.33698645,0.14083979,6
0.666102,1.2233526,4
-0.6283131,-0.15087306,7
-0.9636243,1.0680366,1
-1.44155,-0.79267675,9
0.12764932,0.8930072,4
0.5448702,-1.9753298,2
0.11711618,-0.78624463,4
-0.25030813,-1.9707842,1
-0.16227904,1.0212071,5
0.65127903,-0.3351792,5
-1.6461134,0.47192708,3
0.552218,-0.062027127,8
-0.6195467,-1.4731503,3
-0.82061976,-0.7409059,1
1.1611681,0.91139525,4
-0.15252392,0.20308958,5
-0.64581656,1.6459686,6
-0.34940773,1.3467616,8
0.2610448,0.40150777,9
0.61937135,0.6801045,4
0.16275121,0.8244172,1
-1.8682805,0.079460874,5
0.32650217,-0.44037187,3
0.1748048,1.1822894,8
-0.47759065,-0.858696,0
-1.2626874,0.10204239,3
-0.34730354,-1.1736497,2
-0.50763226,0.5403901,5
-0.5964973,-0.5141997,1
-0.71867836,0.9171742,2
-0.28246632,-1.4588734,8
0.43295985,-0.036394913,3
-0.56724346,1.7421125,4
-0.35478255,0.71777624,4
1.0420321,0.6244873,0
-0.874461,0.19430566,8
1.3785503,-1.5855684,8
0.7151509,0.39308745,3
-0.060431518,0.071242176,3
0.3379468,-2.142748,1
-0.20660348,-1.345971,7
1.0999625,0.11261164,3
1.4309913,1.462057,5
-1.6198897,0.4930482,9
-0.6267007,0.47629517,6
0.7141215,-0.51105917,3
-0.8678034,-0.37779692,2
1.0611506,-0.6286871,6
0.8245895,2.2733743,1
-0.115199834,-1.2824426,3
-0.233215,1.2691212,6
-0.915361,-0.90798026,0
0.5276006,-0.5808646,7
-0.6585936,-0.16767755,2
-0.6814911,0.42111126,1
0.16369365,-0.35531595,7
0.47845674,0.8001771,1
-1.0211267,0.9077166,4
0.8720286,0.59025234,2
-0.12582691,0.78004855,4
0.102208555,1.0395362,2
-0.029072158,-0.29572618,1
-0.6899634,0.06901666,7
-0.038357597,-1.5320418,9
-0.23287223,0.053506732,6
0.053223707,-0.5593777,1
-0.015332656,-0.69523114,1
-0.50897753,2.1454277,2
0.54601806,0.84058315,4
-1.5921738,0.77404475,8
0.610082,-1.6724366,1
1.1095577,0.54550755,7
0.072156824,1.7329081,7
-0.3062194,0.87928694,4
0.13089645,-0.7815614,8
0.2603045,-1.3914537,0
0.1557614,1.7454457,7
1.4409469,-0.92630005,3
-0.00053102156,-0.320753,1
0.80247253,1.0119025,3
0.8961618,-0.9559514,1
-1.3742851,-1.6977491,0
1.3299974,-0.041733116,7
-0.14803268,1.3034475,7
-0.13096641,-0.486265,0
-1.3654652,-1.886198,3
-0.8191013,-0.23281899,5
0.14061198,1.2585379,5
-0.41488558,-1.603751,2
-1.6324221,3.0230277,7
0.23226081,0.34812215,6
-1.1231154,1.0438414,6
0.77262956,-0.42532474,9
1.716889,2.7778625,2
0.2161193,-0.20645684,8
1.0809683,0.9739518,3
0.41389376,0.124094084,5
-0.8493528,-0.7166012,2
0.912467,0.4221648,2
0.030224148,1.0603703,5
0.020788196,-0.9626633,6
-2.0405066,-0.058588758,0
0.8040332,1.2269186,8
-0.89302945,0.22670855,2
-0.20456432,-1.2129582,9
-0.90367365,-0.07611021,2
-0.0002292484,-0.81835383,8
-0.75737023,-0.14570136,8
0.2844143,0.4082225,8
1.4150052,0.005674356,8
0.56472415,-0.9449711,7
-1.1761698,1.1829592,4
0.24953812,-0.17596716,9
-0.4753603,-0.378082,3
-1.5966554,0.29823092,0
-0.73919433,-0.9532535,6
-0.36546668,1.1533035,6
1.2054553,0.029661523,3
0.21031882,0.262537,2
-0.20427784,1.3046241,1
0.49692956,1.2084835,3
1.8607957,0.38713703,2
-1.6917291,-0.42815784,2
0.7824303,-0.19819872,9
0.6129997,-0.17220327,3
0.4111981,1.1229591,0
-0.738348,-0.1841233,0
0.8881103,-0.34505084,5
0.109485626,-0.36535138,7
1.0462829,-0.11843789,8
1.6240761,-0.128766,1
-0.07800763,1.6507664,4
0.42883912,0.23992299,4
-0.89662963,-0.31009665,6
-1.412597,-0.56244826,0
1.3488553,0.47784552,2
-1.1593201,-0.781168,9
-0.2035888,-0.20955724,1
-0.15328278,-0.49920142,4
0.071693644,0.12464078,7
0.4874384,0.8596676,4
0.31980392,0.6592396,7
0.3078615,0.25692168,3
0.32353467,-0.8061029,9
0.802663,2.3215175,8
-0.035631362,-1.8563808,8
-0.8067205,-0.6326338,4
-0.5253719,-0.88359654,7
-0.24430317,-0.4873399,1
0.09685711,0.9021588,2
0.095121376,-0.94983506,1
-1.0631512,-0.40303928,2
-0.28416637,-0.75132376,2
0.42075598,-1.1495446,3
-0.5893493,1.5630342,2
0.17073548,0.25393078,3
-0.91820836,-0.23657562,2
-0.30068636,-1.4305071,3
1.1126148,1.7820303,9
-0.89373404,-1.2647606,1
-1.1534739,0.45568958,7
0.3824656,-0.74598926,4
0.8799198,-0.13555704,0
-0.9080058,-0.18137014,3
1.28423,0.15986952,5
-0.20442781,-0.05129638,5
1.1843811,-1.5837562,8
0.18950242,-1.6981571,6
0.27344388,0.33133662,3
